"id","first_name","last_name","position","height_feet","height_inches","weight_pounds","team_id","updated_at","created_at","public_id"
1629152,"DeVaughn","Akoon-Purcell","G-F",NULL,NULL,NULL,1610612743,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",5
1628387,"Ike","Anigbogu","C",NULL,NULL,NULL,1610612754,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",14
2546,"Carmelo","Anthony","F",NULL,NULL,NULL,1610612745,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",17
1627758,"Ron","Baker","G",NULL,NULL,NULL,1610612752,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",25
1628444,"Jabari","Bird","G",NULL,NULL,NULL,1610612738,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",47
202705,"MarShon","Brooks","G",NULL,NULL,NULL,1610612763,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",67
203485,"Lorenzo","Brown","G",NULL,NULL,NULL,1610612761,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",71
201956,"Omri","Casspi","F",NULL,NULL,NULL,1610612763,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",90
203518,"Alex","Abrines","G",6,6,200,1610612760,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",1
1629093,"Tyler","Davis","C",NULL,NULL,NULL,1610612760,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",119
1629037,"Keenan","Evans","G",NULL,NULL,NULL,1610612765,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",149
101162,"Marcin","Gortat","C",NULL,NULL,NULL,1610612746,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",179
101106,"Andrew","Bogut","F",NULL,NULL,NULL,1610612744,"2019-01-12 23:18:05.73641-08","2019-01-12 23:18:05.73641-08",1593
203501,"Tim","Hardaway Jr.","G",6,6,205,1610612742,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",191
1627772,"Daniel","Hamilton","G-F",NULL,NULL,NULL,1610612737,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",190
1626150,"Andrew","Harrison","G",NULL,NULL,NULL,1610612739,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",198
1627743,"Demetrius","Jackson","G",NULL,NULL,NULL,1610612755,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",232
101161,"Amir","Johnson","C-F",6,9,240,1610612755,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",241
1629168,"BJ","Johnson","F",NULL,NULL,NULL,1610612758,"2019-04-24 17:43:09.222042-07","2019-04-24 17:43:09.222042-07",50815
201949,"James","Johnson","F",6,8,240,1610612748,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",242
1626169,"Stanley","Johnson","F",6,7,245,1610612740,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",243
202709,"Cory","Joseph","G",6,3,193,1610612754,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",251
1626163,"Frank","Kaminsky","F-C",7,0,242,1610612766,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",252
202683,"Enes","Kanter","C",NULL,NULL,NULL,1610612757,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",253
1628379,"Luke","Kennard","G",6,5,206,1610612765,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",254
203077,"Michael","Kidd-Gilchrist","F",6,7,232,1610612766,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",255
1628994,"George","King","F",6,6,220,1610612756,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",256
1628467,"Maxi","Kleber","F",6,11,240,1610612742,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",257
202688,"Brandon","Knight","G",6,3,195,1610612739,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",258
1628995,"Kevin","Knox","F",6,9,215,1610612752,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",259
1627788,"Furkan","Korkmaz","G-F",6,7,190,1610612755,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",260
1628436,"Luke","Kornet","F-C",7,1,250,1610612752,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",261
1629155,"Zach","Lofton","G",NULL,NULL,NULL,1610612765,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",281
2594,"Kyle","Korver","G-F",6,7,212,1610612762,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",262
201585,"Kosta","Koufos","C",7,0,245,1610612758,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",263
203463,"Ben","McLemore","G",NULL,NULL,NULL,1610612758,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",309
203506,"Victor","Oladipo","G",6,4,210,1610612754,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",357
203482,"Kelly","Olynyk","F",7,0,240,1610612748,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",358
203263,"James","Nunnally","F",NULL,NULL,NULL,1610612750,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",348
1626166,"Cameron","Payne","G",NULL,NULL,NULL,1610612741,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",368
1629009,"Billy","Preston","F",NULL,NULL,NULL,1610612739,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",382
1627753,"Zhou","Qi","F-C",NULL,NULL,NULL,1610612745,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",384
2216,"Zach","Randolph","F",NULL,NULL,NULL,1610612758,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",388
1627781,"Malachi","Richardson","G",NULL,NULL,NULL,1610612761,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",392
203474,"DJ","Stephens","G-F",NULL,NULL,NULL,1610612763,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",430
1628462,"Milos","Teodosic","G",NULL,NULL,NULL,1610612746,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",437
1629107,"Gary","Trent Jr.","G",NULL,NULL,NULL,1610612757,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",448
1627755,"Tyler","Ulis","G",NULL,NULL,NULL,1610612741,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",454
78197,"Michael","Smith","",NULL,NULL,NULL,1610612738,"2019-01-12 10:52:07.722447-08","2019-01-12 10:52:07.722447-08",494
1972,"John","Morton","",NULL,NULL,NULL,1610612739,"2019-01-12 10:52:07.729457-08","2019-01-12 10:52:07.729457-08",495
78621,"Howard","Wright","",NULL,NULL,NULL,1610612737,"2019-01-12 10:52:08.430138-08","2019-01-12 10:52:08.430138-08",496
76050,"Michael","Ansley","",NULL,NULL,NULL,1610612753,"2019-01-12 10:52:08.437454-08","2019-01-12 10:52:08.437454-08",497
927,"John","Salley","",NULL,NULL,NULL,1610612765,"2019-01-12 10:52:09.382173-08","2019-01-12 10:52:09.382173-08",498
7,"Dan","Schayes","",NULL,NULL,NULL,1610612749,"2019-01-12 10:52:09.387273-08","2019-01-12 10:52:09.387273-08",499
76631,"Mark","Eaton","",NULL,NULL,NULL,1610612762,"2019-01-12 10:52:09.489651-08","2019-01-12 10:52:09.489651-08",500
134,"Kevin","Johnson","",NULL,NULL,NULL,1610612756,"2019-01-12 10:52:09.495175-08","2019-01-12 10:52:09.495175-08",501
76017,"Danny","Ainge","",NULL,NULL,NULL,1610612757,"2019-01-12 10:52:09.63029-08","2019-01-12 10:52:09.63029-08",502
181,"Kenny","Smith","",NULL,NULL,NULL,1610612745,"2019-01-12 10:52:09.636434-08","2019-01-12 10:52:09.636434-08",503
76247,"Randy","Breuer","",NULL,NULL,NULL,1610612750,"2019-01-12 10:52:09.656444-08","2019-01-12 10:52:09.656444-08",504
1006,"Herb","Williams","",NULL,NULL,NULL,1610612742,"2019-01-12 10:52:09.663708-08","2019-01-12 10:52:09.663708-08",505
341,"Joe","Wolf","",NULL,NULL,NULL,1610612743,"2019-01-12 10:52:09.810389-08","2019-01-12 10:52:09.810389-08",506
77134,"Steve","Johnson","",NULL,NULL,NULL,1610612744,"2019-01-12 10:52:09.824631-08","2019-01-12 10:52:09.824631-08",507
779,"Glen","Rice","",NULL,NULL,NULL,1610612748,"2019-01-12 10:52:10.638318-08","2019-01-12 10:52:10.638318-08",508
323,"Greg","Foster","",NULL,NULL,NULL,1610612764,"2019-01-12 10:52:10.644188-08","2019-01-12 10:52:10.644188-08",509
77685,"Larry","Nance","",NULL,NULL,NULL,1610612739,"2019-01-12 10:52:07.729701-08","2019-01-12 10:52:07.729701-08",510
273,"Duane","Ferrell","",NULL,NULL,NULL,1610612737,"2019-01-12 10:52:08.42994-08","2019-01-12 10:52:08.42994-08",511
98,"Nick","Anderson","",NULL,NULL,NULL,1610612753,"2019-01-12 10:52:08.437755-08","2019-01-12 10:52:08.437755-08",512
247,"Joe","Dumars","",NULL,NULL,NULL,1610612765,"2019-01-12 10:52:09.381988-08","2019-01-12 10:52:09.381988-08",513
77081,"Jay","Humphries","",NULL,NULL,NULL,1610612749,"2019-01-12 10:52:09.38847-08","2019-01-12 10:52:09.38847-08",514
76890,"Darrell","Griffith","",NULL,NULL,NULL,1610612762,"2019-01-12 10:52:09.488238-08","2019-01-12 10:52:09.488238-08",515
105,"Dan","Majerle","",NULL,NULL,NULL,1610612756,"2019-01-12 10:52:09.493947-08","2019-01-12 10:52:09.493947-08",516
1472,"Tom","Chambers","",NULL,NULL,NULL,1610612756,"2019-01-12 10:52:09.498866-08","2019-01-12 10:52:09.498866-08",517
76001,"Alaa","Abdelnaby","",NULL,NULL,NULL,1610612757,"2019-01-12 10:52:09.628619-08","2019-01-12 10:52:09.628619-08",518
154,"Adrian","Caldwell","",NULL,NULL,NULL,1610612745,"2019-01-12 10:52:09.633988-08","2019-01-12 10:52:09.633988-08",519
137,"Vernon","Maxwell","",NULL,NULL,NULL,1610612745,"2019-01-12 10:52:09.640204-08","2019-01-12 10:52:09.640204-08",520
28,"Doug","West","",NULL,NULL,NULL,1610612750,"2019-01-12 10:52:09.65506-08","2019-01-12 10:52:09.65506-08",521
76338,"Tony","Campbell","",NULL,NULL,NULL,1610612750,"2019-01-12 10:52:09.661261-08","2019-01-12 10:52:09.661261-08",522
78293,"Roy","Tarpley","",NULL,NULL,NULL,1610612742,"2019-01-12 10:52:09.670998-08","2019-01-12 10:52:09.670998-08",523
76433,"Anthony","Cook","",NULL,NULL,NULL,1610612743,"2019-01-12 10:52:09.807975-08","2019-01-12 10:52:09.807975-08",524
77387,"Todd","Lichti","",NULL,NULL,NULL,1610612743,"2019-01-12 10:52:09.816431-08","2019-01-12 10:52:09.816431-08",525
78347,"Tom","Tolbert","",NULL,NULL,NULL,1610612744,"2019-01-12 10:52:09.828347-08","2019-01-12 10:52:09.828347-08",526
1631,"Billy","Thompson","",NULL,NULL,NULL,1610612748,"2019-01-12 10:52:10.637854-08","2019-01-12 10:52:10.637854-08",527
77096,"Byron","Irvin","",NULL,NULL,NULL,1610612764,"2019-01-12 10:52:10.643574-08","2019-01-12 10:52:10.643574-08",528
899,"Mark","Price","",NULL,NULL,NULL,1610612739,"2019-01-12 10:52:07.730991-08","2019-01-12 10:52:07.730991-08",529
1122,"Dominique","Wilkins","",NULL,NULL,NULL,1610612737,"2019-01-12 10:52:08.429374-08","2019-01-12 10:52:08.429374-08",530
192,"Dennis","Scott","",NULL,NULL,NULL,1610612753,"2019-01-12 10:52:08.436015-08","2019-01-12 10:52:08.436015-08",531
767,"Terry","Catledge","",NULL,NULL,NULL,1610612753,"2019-01-12 10:52:08.441383-08","2019-01-12 10:52:08.441383-08",532
100263,"Bill","Laimbeer","",NULL,NULL,NULL,1610612765,"2019-01-12 10:52:09.381069-08","2019-01-12 10:52:09.381069-08",533
76138,"William","Bedford","",NULL,NULL,NULL,1610612765,"2019-01-12 10:52:09.385832-08","2019-01-12 10:52:09.385832-08",534
894,"Ricky","Pierce","",NULL,NULL,NULL,1610612749,"2019-01-12 10:52:09.390913-08","2019-01-12 10:52:09.390913-08",535
898,"Blue","Edwards","",NULL,NULL,NULL,1610612762,"2019-01-12 10:52:09.487483-08","2019-01-12 10:52:09.487483-08",536
77794,"Walter","Palmer","",NULL,NULL,NULL,1610612762,"2019-01-12 10:52:09.493504-08","2019-01-12 10:52:09.493504-08",537
770,"Mark","West","",NULL,NULL,NULL,1610612756,"2019-01-12 10:52:09.498475-08","2019-01-12 10:52:09.498475-08",538
361,"Clifford","Robinson","",NULL,NULL,NULL,1610612757,"2019-01-12 10:52:09.629821-08","2019-01-12 10:52:09.629821-08",539
165,"Hakeem","Olajuwon","",NULL,NULL,NULL,1610612745,"2019-01-12 10:52:09.636112-08","2019-01-12 10:52:09.636112-08",540
76410,"Richard","Coffey","",NULL,NULL,NULL,1610612750,"2019-01-12 10:52:09.656707-08","2019-01-12 10:52:09.656707-08",541
76583,"James","Donaldson","",NULL,NULL,NULL,1610612742,"2019-01-12 10:52:09.663845-08","2019-01-12 10:52:09.663845-08",542
77335,"Jerome","Lane","",NULL,NULL,NULL,1610612743,"2019-01-12 10:52:09.81004-08","2019-01-12 10:52:09.81004-08",543
36,"Sarunas","Marciulionis","",NULL,NULL,NULL,1610612744,"2019-01-12 10:52:09.824281-08","2019-01-12 10:52:09.824281-08",544
3,"Grant","Long","",NULL,NULL,NULL,1610612748,"2019-01-12 10:52:10.638517-08","2019-01-12 10:52:10.638517-08",545
416,"Willie","Burton","",NULL,NULL,NULL,1610612748,"2019-01-12 10:52:10.642965-08","2019-01-12 10:52:10.642965-08",546
76019,"Mark","Alarie","",NULL,NULL,NULL,1610612764,"2019-01-12 10:52:10.647668-08","2019-01-12 10:52:10.647668-08",547
76152,"Winston","Bennett","",NULL,NULL,NULL,1610612739,"2019-01-12 10:52:07.731989-08","2019-01-12 10:52:07.731989-08",548
470,"Doc","Rivers","",NULL,NULL,NULL,1610612737,"2019-01-12 10:52:08.429029-08","2019-01-12 10:52:08.429029-08",549
77516,"Tim","McCormick","",NULL,NULL,NULL,1610612737,"2019-01-12 10:52:08.434851-08","2019-01-12 10:52:08.434851-08",550
101,"Scott","Skiles","",NULL,NULL,NULL,1610612753,"2019-01-12 10:52:08.440549-08","2019-01-12 10:52:08.440549-08",551
23,"Dennis","Rodman","",NULL,NULL,NULL,1610612765,"2019-01-12 10:52:09.381237-08","2019-01-12 10:52:09.381237-08",552
246,"Greg","Anderson","",NULL,NULL,NULL,1610612749,"2019-01-12 10:52:09.388033-08","2019-01-12 10:52:09.388033-08",553
117,"Jeff","Malone","",NULL,NULL,NULL,1610612762,"2019-01-12 10:52:09.488962-08","2019-01-12 10:52:09.488962-08",554
76,"Cedric","Ceballos","",NULL,NULL,NULL,1610612756,"2019-01-12 10:52:09.493692-08","2019-01-12 10:52:09.493692-08",555
897,"Tim","Perry","",NULL,NULL,NULL,1610612756,"2019-01-12 10:52:09.498633-08","2019-01-12 10:52:09.498633-08",556
433,"Buck","Williams","",NULL,NULL,NULL,1610612757,"2019-01-12 10:52:09.629288-08","2019-01-12 10:52:09.629288-08",557
77114,"Dave","Jamerson","",NULL,NULL,NULL,1610612745,"2019-01-12 10:52:09.635512-08","2019-01-12 10:52:09.635512-08",558
418,"Scott","Brooks","",NULL,NULL,NULL,1610612750,"2019-01-12 10:52:09.657257-08","2019-01-12 10:52:09.657257-08",559
76176,"Rolando","Blackman","",NULL,NULL,NULL,1610612742,"2019-01-12 10:52:09.669276-08","2019-01-12 10:52:09.669276-08",560
422,"Avery","Johnson","",NULL,NULL,NULL,1610612743,"2019-01-12 10:52:09.808228-08","2019-01-12 10:52:09.808228-08",561
77019,"Rod","Higgins","",NULL,NULL,NULL,1610612744,"2019-01-12 10:52:09.823912-08","2019-01-12 10:52:09.823912-08",562
78279,"Jon","Sundvold","",NULL,NULL,NULL,1610612748,"2019-01-12 10:52:10.638689-08","2019-01-12 10:52:10.638689-08",563
76672,"A.J.","English","",NULL,NULL,NULL,1610612764,"2019-01-12 10:52:10.64315-08","2019-01-12 10:52:10.64315-08",564
174,"John","Battle","",NULL,NULL,NULL,1610612737,"2019-01-12 10:52:08.430544-08","2019-01-12 10:52:08.430544-08",565
78417,"Sam","Vincent","",NULL,NULL,NULL,1610612753,"2019-01-12 10:52:08.438224-08","2019-01-12 10:52:08.438224-08",566
78318,"Isiah","Thomas","",NULL,NULL,NULL,1610612765,"2019-01-12 10:52:09.381506-08","2019-01-12 10:52:09.381506-08",567
38,"Brad","Lohaus","",NULL,NULL,NULL,1610612749,"2019-01-12 10:52:09.387015-08","2019-01-12 10:52:09.387015-08",568
1479,"Mike","Brown","",NULL,NULL,NULL,1610612762,"2019-01-12 10:52:09.489918-08","2019-01-12 10:52:09.489918-08",569
76123,"Kenny","Battle","",NULL,NULL,NULL,1610612756,"2019-01-12 10:52:09.494954-08","2019-01-12 10:52:09.494954-08",570
78633,"Danny","Young","",NULL,NULL,NULL,1610612757,"2019-01-12 10:52:09.630491-08","2019-01-12 10:52:09.630491-08",571
78195,"Larry","Smith","",NULL,NULL,NULL,1610612745,"2019-01-12 10:52:09.636758-08","2019-01-12 10:52:09.636758-08",572
71,"Pooh","Richardson","",NULL,NULL,NULL,1610612750,"2019-01-12 10:52:09.656135-08","2019-01-12 10:52:09.656135-08",573
157,"Derek","Harper","",NULL,NULL,NULL,1610612742,"2019-01-12 10:52:09.663428-08","2019-01-12 10:52:09.663428-08",574
149,"Michael","Adams","",NULL,NULL,NULL,1610612743,"2019-01-12 10:52:09.811063-08","2019-01-12 10:52:09.811063-08",575
896,"Tim","Hardaway","",NULL,NULL,NULL,1610612744,"2019-01-12 10:52:09.825016-08","2019-01-12 10:52:09.825016-08",576
902,"Bimbo","Coles","",NULL,NULL,NULL,1610612748,"2019-01-12 10:52:10.638108-08","2019-01-12 10:52:10.638108-08",577
78437,"Darrell","Walker","",NULL,NULL,NULL,1610612764,"2019-01-12 10:52:10.643963-08","2019-01-12 10:52:10.643963-08",578
788,"Kevin","Willis","",NULL,NULL,NULL,1610612737,"2019-01-12 10:52:08.430877-08","2019-01-12 10:52:08.430877-08",579
78198,"Otis","Smith","",NULL,NULL,NULL,1610612753,"2019-01-12 10:52:08.437983-08","2019-01-12 10:52:08.437983-08",580
229,"James","Edwards","",NULL,NULL,NULL,1610612765,"2019-01-12 10:52:09.381717-08","2019-01-12 10:52:09.381717-08",581
783,"Frank","Brickowski","",NULL,NULL,NULL,1610612749,"2019-01-12 10:52:09.387501-08","2019-01-12 10:52:09.387501-08",582
252,"Karl","Malone","",NULL,NULL,NULL,1610612762,"2019-01-12 10:52:09.489477-08","2019-01-12 10:52:09.489477-08",583
1100,"Ian","Lockhart","",NULL,NULL,NULL,1610612756,"2019-01-12 10:52:09.494529-08","2019-01-12 10:52:09.494529-08",584
404,"Kevin","Duckworth","",NULL,NULL,NULL,1610612757,"2019-01-12 10:52:09.630928-08","2019-01-12 10:52:09.630928-08",585
901,"Otis","Thorpe","",NULL,NULL,NULL,1610612745,"2019-01-12 10:52:09.637332-08","2019-01-12 10:52:09.637332-08",586
76821,"Gerald","Glass","",NULL,NULL,NULL,1610612750,"2019-01-12 10:52:09.655698-08","2019-01-12 10:52:09.655698-08",587
76673,"Alex","English","",NULL,NULL,NULL,1610612742,"2019-01-12 10:52:09.663065-08","2019-01-12 10:52:09.663065-08",588
76618,"T.R.","Dunn","",NULL,NULL,NULL,1610612743,"2019-01-12 10:52:09.813683-08","2019-01-12 10:52:09.813683-08",589
175,"Alton","Lister","",NULL,NULL,NULL,1610612744,"2019-01-12 10:52:09.81937-08","2019-01-12 10:52:09.81937-08",590
428,"Sherman","Douglas","",NULL,NULL,NULL,1610612748,"2019-01-12 10:52:10.639439-08","2019-01-12 10:52:10.639439-08",591
279,"Charles","Jones","",NULL,NULL,NULL,1610612764,"2019-01-12 10:52:10.6438-08","2019-01-12 10:52:10.6438-08",592
77449,"Moses","Malone","",NULL,NULL,NULL,1610612737,"2019-01-12 10:52:08.431191-08","2019-01-12 10:52:08.431191-08",593
76009,"Mark","Acres","",NULL,NULL,NULL,1610612753,"2019-01-12 10:52:08.437192-08","2019-01-12 10:52:08.437192-08",594
76183,"Lance","Blanks","",NULL,NULL,NULL,1610612765,"2019-01-12 10:52:09.382428-08","2019-01-12 10:52:09.382428-08",595
81,"Jeff","Grayer","",NULL,NULL,NULL,1610612749,"2019-01-12 10:52:09.388666-08","2019-01-12 10:52:09.388666-08",596
77664,"Chris","Munk","",NULL,NULL,NULL,1610612762,"2019-01-12 10:52:09.487947-08","2019-01-12 10:52:09.487947-08",597
204,"Jeff","Hornacek","",NULL,NULL,NULL,1610612756,"2019-01-12 10:52:09.494787-08","2019-01-12 10:52:09.494787-08",598
760,"Jerome","Kersey","",NULL,NULL,NULL,1610612757,"2019-01-12 10:52:09.630748-08","2019-01-12 10:52:09.630748-08",599
76703,"Dave","Feitl","",NULL,NULL,NULL,1610612745,"2019-01-12 10:52:09.635102-08","2019-01-12 10:52:09.635102-08",600
77674,"Tod","Murphy","",NULL,NULL,NULL,1610612750,"2019-01-12 10:52:09.657528-08","2019-01-12 10:52:09.657528-08",601
77376,"Lafayette","Lever","",NULL,NULL,NULL,1610612742,"2019-01-12 10:52:09.668133-08","2019-01-12 10:52:09.668133-08",602
76770,"Corey","Gaines","",NULL,NULL,NULL,1610612743,"2019-01-12 10:52:09.809755-08","2019-01-12 10:52:09.809755-08",603
782,"Mitch","Richmond","",NULL,NULL,NULL,1610612744,"2019-01-12 10:52:09.823571-08","2019-01-12 10:52:09.823571-08",604
236,"Kevin","Edwards","",NULL,NULL,NULL,1610612748,"2019-01-12 10:52:10.638897-08","2019-01-12 10:52:10.638897-08",605
906,"Haywoode","Workman","",NULL,NULL,NULL,1610612764,"2019-01-12 10:52:10.644549-08","2019-01-12 10:52:10.644549-08",606
67,"Tom","Hammonds","",NULL,NULL,NULL,1610612764,"2019-01-12 10:52:10.64919-08","2019-01-12 10:52:10.64919-08",607
716,"Rumeal","Robinson","",NULL,NULL,NULL,1610612737,"2019-01-12 10:52:08.431508-08","2019-01-12 10:52:08.431508-08",608
1123,"Greg","Kite","",NULL,NULL,NULL,1610612753,"2019-01-12 10:52:08.436244-08","2019-01-12 10:52:08.436244-08",609
77167,"Vinnie","Johnson","",NULL,NULL,NULL,1610612765,"2019-01-12 10:52:09.383097-08","2019-01-12 10:52:09.383097-08",610
78149,"Jack","Sikma","",NULL,NULL,NULL,1610612749,"2019-01-12 10:52:09.388266-08","2019-01-12 10:52:09.388266-08",611
78035,"Delaney","Rudd","",NULL,NULL,NULL,1610612762,"2019-01-12 10:52:09.488565-08","2019-01-12 10:52:09.488565-08",612
77697,"Ed","Nealy","",NULL,NULL,NULL,1610612756,"2019-01-12 10:52:09.49412-08","2019-01-12 10:52:09.49412-08",613
76441,"Wayne","Cooper","",NULL,NULL,NULL,1610612757,"2019-01-12 10:52:09.631371-08","2019-01-12 10:52:09.631371-08",614
76726,"Sleepy","Floyd","",NULL,NULL,NULL,1610612745,"2019-01-12 10:52:09.637614-08","2019-01-12 10:52:09.637614-08",615
280,"Felton","Spencer","",NULL,NULL,NULL,1610612750,"2019-01-12 10:52:09.655472-08","2019-01-12 10:52:09.655472-08",616
895,"Tyrone","Corbin","",NULL,NULL,NULL,1610612750,"2019-01-12 10:52:09.661611-08","2019-01-12 10:52:09.661611-08",617
